symbol,expiration,strike,right,lot,dte,undId,undPrice,lo52,hi52,Fall,Rise,Std,loStd,hiStd,optId,optPrice,margin,rom,remqty,expPrice,expRom,qty
NMDC,20190530,80.0,P,6000,16,56984653,93.85,88.6,162.7,31.900000000000006,38.54999999999998,6.099110098279071,81.65177980344185,112.1473302948372,355560746,0.3,108913.70999999903,0.37701865081999647,2,0.8,1.005383068853324,1
NTPC,20190627,102.5,P,4800,44,49982069,123.55,106.675,155.675,28.375,35.325,9.561637251284637,104.42672549743072,152.2349117538539,359184848,0.2,113393.62999999896,0.07023001524544577,2,2.85,1.0007777172476022,1
NTPC,20190530,102.5,P,4800,16,49982069,123.55,106.675,155.675,19.17500000000001,23.924999999999997,5.318439056675004,112.91312188664999,139.50531717002502,358044446,0.1,113393.62999999896,0.09656627096248795,2,1.05,1.0139458451061234,2
NTPC,20190530,102.1,P,4800,16,49982069,123.55,106.675,155.675,19.17500000000001,23.924999999999997,5.318439056675004,112.91312188664999,139.50531717002502,355553978,0.1,113393.62999999896,0.09656627096248795,2,1.05,1.0139458451061234,2
OFSS,20190627,3100.0,P,150,44,56983625,3409.4,3323.75,4657.55,1333.8000000000002,847.0500000000002,146.70121614800084,3115.9975677039984,3849.5036484440025,359195305,5.65,93601.5,0.07510988314581207,1,75.2,0.9996926039938171,1
OFSS,20190530,3200.0,P,150,16,56983625,3409.4,3323.75,4657.55,799.5,757.5500000000002,80.15445502336098,3249.0910899532782,3649.863365070083,355567499,3.05,93601.5,0.11150161856380505,1,27.35,0.9998587763016618,1
OFSS,20190530,3150.0,P,150,16,56983625,3409.4,3323.75,4657.55,799.5,757.5500000000002,80.15445502336098,3249.0910899532782,3649.863365070083,359195081,1.15,93601.5,0.04204159388471338,1,27.35,0.9998587763016618,1
ONGC,20190530,127.5,P,3750,16,83845926,164.1,127.6,212.8,40.70000000000002,29.400000000000006,6.484642313767205,151.13071537246557,183.5539269413016,359205683,0.4,115290.77999999933,0.2968038727815026,2,1.35,1.0017130706375712,1
ONGC,20190530,125.0,P,3750,16,83845926,164.1,127.6,212.8,40.70000000000002,29.400000000000006,6.484642313767205,151.13071537246557,183.5539269413016,358793732,0.35,115290.77999999933,0.25970338868381476,2,1.35,1.0017130706375712,1
ONGC,20190530,122.5,P,3750,16,83845926,164.1,127.6,212.8,40.70000000000002,29.400000000000006,6.484642313767205,151.13071537246557,183.5539269413016,359205672,0.35,115290.77999999933,0.25970338868381476,2,1.35,1.0017130706375712,2
PAGEIND,20190627,17000.0,P,25,44,56986688,21356.35,18001.0,36345.75,9845.75,9440.099999999999,2084.5895049158357,17187.170990168328,27610.118514747504,359231697,16.85,97260.27999999933,0.03592895503974235,2,469.0,1.0000403509578135,1
PAGEIND,20190627,16500.0,P,25,44,56986688,21356.35,18001.0,36345.75,9845.75,9440.099999999999,2084.5895049158357,17187.170990168328,27610.118514747504,359231690,8.05,97260.27999999933,0.017164871695544565,2,469.0,1.0000403509578135,1
PAGEIND,20190530,18000.0,P,25,16,56986688,21356.35,18001.0,36345.75,7159.449999999997,7095.75,1231.2043395562685,18893.94132088746,25049.963018668805,355561034,3.4,97260.27999999933,0.019936838553210143,2,170.55,1.000067004485291,1
PCJEWELLE,20190530,45.0,P,6500,16,119653211,119.15,46.9,600.55,382.59999999999997,168.8,21.928502997391256,75.2929940052175,184.93550899217377,355557490,0.05,297232.98000000045,0.024943606527108766,1,2.0,0.9977442610843507,1
PCJEWELLE,20190530,35.0,P,6500,16,119653211,119.15,46.9,600.55,382.59999999999997,168.8,21.928502997391256,75.2929940052175,184.93550899217377,355557475,0.05,297232.98000000045,0.024943606527108766,1,2.0,0.9977442610843507,1
PEL,20190530,1650.0,P,302,16,56986920,2118.6,1794.9,3304.1,1013.7,642.5,200.52588751736204,1717.548224965276,2720.177662552086,359661258,3.35,117212.23000000045,0.19690271441811075,2,17.0,0.9992078045098157,1
PEL,20190530,1550.0,P,302,16,56986920,2118.6,1794.9,3304.1,1013.7,642.5,200.52588751736204,1717.548224965276,2720.177662552086,362047339,2.3,117212.23000000045,0.13518693825721034,2,17.0,0.9992078045098157,1
PEL,20190530,1500.0,P,302,16,56986920,2118.6,1794.9,3304.1,1013.7,642.5,200.52588751736204,1717.548224965276,2720.177662552086,355570528,1.6,117212.23000000045,0.09404308748327678,2,17.0,0.9992078045098157,1
PETRONET,20190530,200.0,P,3000,16,56986960,233.3,202.05,261.0,41.599999999999994,33.80000000000001,5.534969225894331,222.23006154821135,249.904907677683,355561376,0.3,129403.76999999955,0.15866036978675407,2,1.9,1.0048490086494424,1
PETRONET,20190530,195.0,P,3000,16,56986960,233.3,202.05,261.0,41.599999999999994,33.80000000000001,5.534969225894331,222.23006154821135,249.904907677683,355561369,0.15,129403.76999999955,0.07933018489337704,2,1.9,1.0048490086494424,1
PNB,20190530,57.5,P,7000,16,176235422,79.8,58.45,200.55,83.4,34.25,5.349138263770204,69.10172347245958,95.84741479131061,355575088,0.2,104186.11999999918,0.3065427525278823,2,0.65,0.9962639457156175,1
PNB,20190530,55.0,P,7000,16,176235422,79.8,58.45,200.55,83.4,34.25,5.349138263770204,69.10172347245958,95.84741479131061,355575083,0.15,104186.11999999918,0.22990706439591174,2,0.65,0.9962639457156175,1
PNB,20190530,52.5,P,7000,16,176235422,79.8,58.45,200.55,83.4,34.25,5.349138263770204,69.10172347245958,95.84741479131061,355575073,0.1,104186.11999999918,0.15327137626394116,2,0.65,0.9962639457156175,1
POWERGRID,20190627,167.5,P,4000,44,50486118,182.65,173.0,216.0,39.849999999999994,31.599999999999994,7.403463521378558,167.8430729572429,204.86039056413568,359232041,0.75,134372.34999999963,0.18520449807094766,2,4.05,1.0001042895831174,1
POWERGRID,20190627,165.0,P,4000,44,50486118,182.65,173.0,216.0,39.849999999999994,31.599999999999994,7.403463521378558,167.8430729572429,204.86039056413568,359232035,0.5,134372.34999999963,0.12346966538063177,2,4.05,1.0001042895831174,1
POWERGRID,20190530,170.0,P,4000,16,50486118,182.65,173.0,216.0,21.400000000000006,23.5,5.760940301697481,171.12811939660503,199.93282090509246,355571064,0.85,134372.34999999963,0.5772206856544535,2,1.45,0.9846705814105384,1
PVR,20190530,1050.0,P,400,16,56987108,1724.0,1063.95,1823.8,361.04999999999995,268.5,80.08444848339074,1563.8311030332186,1964.2533454501722,355575283,0.9,126264.37999999896,0.06504209659129573,2,13.85,1.0009255975438285,2
PVR,20190530,1000.0,P,400,16,56987108,1724.0,1063.95,1823.8,361.04999999999995,268.5,80.08444848339074,1563.8311030332186,1964.2533454501722,355575272,0.85,126264.37999999896,0.06142864678066817,2,13.85,1.0009255975438285,2
RAMCOCEM,20190627,540.0,P,800,44,56987148,730.9,546.9,879.1,227.95000000000005,214.04999999999995,68.58656632644633,593.7268673471074,936.6596989793389,359217857,0.05,107140.48000000045,0.0030970384099285393,2,16.15,1.0003434064069179,1
RAYMOND,20190627,580.0,P,800,44,56984932,779.35,593.0,1153.0,290.95000000000005,290.95000000000005,45.96094585373785,687.4281082925244,917.2328375612135,359259976,0.5,115008.18999999948,0.028851700197888804,2,17.35,1.0011539968667416,1
RAYMOND,20190627,560.0,P,800,44,56984932,779.35,593.0,1153.0,290.95000000000005,290.95000000000005,45.96094585373785,687.4281082925244,917.2328375612135,359259970,0.25,115008.18999999948,0.014425850098944402,2,17.35,1.0011539968667416,1
RAYMOND,20190627,540.0,P,800,44,56984932,779.35,593.0,1153.0,290.95000000000005,290.95000000000005,45.96094585373785,687.4281082925244,917.2328375612135,359259962,0.1,115008.18999999948,0.005770340039577761,2,17.35,1.0011539968667416,1
RELINFRA,20190530,75.0,P,1300,16,44652170,101.1,96.65,589.65,209.5,160.79999999999995,13.017861767586869,75.06427646482626,140.1535853027606,359261034,3.4,40716.98000000045,2.47639314114158,8,3.4499999999999997,2.5128106873348384,1
RELINFRA,20190530,70.0,P,1300,16,44652170,101.1,96.65,589.65,209.5,160.79999999999995,13.017861767586869,75.06427646482626,140.1535853027606,360362157,2.1,40716.98000000045,1.5295369401168586,8,2.15,1.565954486310117,1
REPCOHOME,20190627,280.0,P,1100,44,125203631,383.85,293.9,728.4,326.20000000000005,172.55,48.53240532989904,286.78518934020195,529.4472159896972,359213528,0.5,134091.88999999873,0.03402517482600956,3,14.7,1.000340139884681,1
REPCOHOME,20190530,280.0,P,1100,16,125203631,383.85,293.9,728.4,183.39999999999998,166.3,28.26970520962126,327.3105895807575,468.6591156288638,355558571,0.05,134091.88999999873,0.00935692307715263,3,5.35,1.0011907692553312,1
REPCOHOME,20190530,260.0,P,1100,16,125203631,383.85,293.9,728.4,183.39999999999998,166.3,28.26970520962126,327.3105895807575,468.6591156288638,355558561,0.15,134091.88999999873,0.028070769231457886,3,5.35,1.0011907692553312,1
SIEMENS,20190530,820.0,P,550,16,44652105,1050.9,851.15,1336.0,214.0,182.29999999999995,60.63522092213452,929.629558155731,1232.8056627664037,355587282,0.8,107682.16000000015,0.09321414057816065,2,8.6,1.002052011215227,2
SIEMENS,20190530,760.0,P,550,16,44652105,1050.9,851.15,1336.0,214.0,182.29999999999995,60.63522092213452,929.629558155731,1232.8056627664037,355587259,0.8,107682.16000000015,0.09321414057816065,2,8.6,1.002052011215227,2
SIEMENS,20190530,740.0,P,550,16,44652105,1050.9,851.15,1336.0,214.0,182.29999999999995,60.63522092213452,929.629558155731,1232.8056627664037,355587249,0.85,107682.16000000015,0.09904002436429567,2,8.6,1.002052011215227,2
SOUTHBANK,20190627,10.0,P,33141,44,79403920,13.75,12.45,34.75,11.100000000000001,5.85,1.5788746920543983,10.592250615891203,18.486624076163196,359218531,0.05,123451.73000000045,0.11134702571236066,2,0.45,1.0021232314112458,1
SOUTHBANK,20190530,11.0,P,33141,16,79403920,13.75,12.45,34.75,8.0,5.25,1.1616689831397264,11.426662033720547,17.23500694941918,355576392,0.05,123451.73000000045,0.30620432070899184,2,0.15,0.9186129621269754,1
SOUTHBANK,20190530,10.0,P,33141,16,79403920,13.75,12.45,34.75,8.0,5.25,1.1616689831397264,11.426662033720547,17.23500694941918,355576386,0.05,123451.73000000045,0.30620432070899184,2,0.15,0.9186129621269754,1
SRTRANSFI,20190530,800.0,P,600,16,56988999,987.55,904.4,1668.75,481.0,339.54999999999995,85.62188250551192,816.3062349889761,1244.4156475165357,355580258,0.1,110706.6799999997,0.012363752575725365,2,8.1,1.0014639586337546,1
SRTRANSFI,20190530,750.0,P,600,16,56988999,987.55,904.4,1668.75,481.0,339.54999999999995,85.62188250551192,816.3062349889761,1244.4156475165357,355580251,0.05,110706.6799999997,0.006181876287862683,2,8.1,1.0014639586337546,1
STAR,20190627,330.0,P,1100,44,56989252,435.5,334.25,830.35,368.225,176.75,37.17449972921438,361.15100054157125,547.0234991876432,359201057,4.55,514815.08999999985,0.08064788854576896,3,56.4,0.999679321754147,1
STAR,20190627,320.0,P,1100,44,56989252,435.5,334.25,830.35,368.225,176.75,37.17449972921438,361.15100054157125,547.0234991876432,359201048,3.4,514815.08999999985,0.06026435627595922,3,56.4,0.999679321754147,1
STAR,20190530,320.0,P,1100,16,56989252,435.5,334.25,830.35,307.0,122.34999999999997,24.014358205040605,387.4712835899188,507.5430746151218,355585945,1.4,514815.08999999985,0.0682405210771891,3,20.5,0.999236201487412,1
SUNPHARMA,20190530,340.0,P,1100,16,81351036,398.1,349.35,679.3,191.20000000000005,124.20000000000005,18.947838240274095,360.2043235194518,454.9435147208223,355554507,7.1,82079.25,2.170653667035213,1,7.1499999999999995,2.185939960465038,1
SUNPHARMA,20190530,330.0,P,1100,16,81351036,398.1,349.35,679.3,191.20000000000005,124.20000000000005,18.947838240274095,360.2043235194518,454.9435147208223,355554497,6.25,82079.25,1.9107866787281806,1,6.3,1.9260729721580057,1
SUNPHARMA,20190530,320.0,P,1100,16,81351036,398.1,349.35,679.3,191.20000000000005,124.20000000000005,18.947838240274095,360.2043235194518,454.9435147208223,355554489,5.5,82079.25,1.6814922772807988,1,5.55,1.696778570710624,1
SUNTV,20190627,460.0,P,1000,44,56989289,535.65,487.35,1097.8,279.0,270.94999999999993,36.98737311494746,461.6752537701051,646.6121193448423,359175371,3.35,98448.25999999978,0.282277947088885,2,11.85,0.9985055740308318,1
SUNTV,20190627,440.0,P,1000,44,56989289,535.65,487.35,1097.8,279.0,270.94999999999993,36.98737311494746,461.6752537701051,646.6121193448423,359175361,1.55,98448.25999999978,0.13060621432470795,2,11.85,0.9985055740308318,1
SUNTV,20190530,460.0,P,1000,16,56989289,535.65,487.35,1097.8,234.89999999999998,190.89999999999998,33.79479314917083,468.0604137016583,637.0343794475125,355576169,3.55,98448.25999999978,0.8226084950612654,2,4.3,0.996399022186885,1
TATACOMM,20190627,430.0,P,1000,44,44652159,545.45,435.75,754.0,162.04999999999995,154.50000000000006,43.916539878761526,457.616920242477,677.1996196362846,359195873,0.1,99688.33999999985,0.00832138898636948,2,12.0,0.9985666783643373,1
TATACOMM,20190627,420.0,P,1000,44,44652159,545.45,435.75,754.0,162.04999999999995,154.50000000000006,43.916539878761526,457.616920242477,677.1996196362846,359195864,0.05,99688.33999999985,0.00416069449318474,2,12.0,0.9985666783643373,1
TATACOMM,20190627,410.0,P,1000,44,44652159,545.45,435.75,754.0,162.04999999999995,154.50000000000006,43.916539878761526,457.616920242477,677.1996196362846,359195858,0.05,99688.33999999985,0.00416069449318474,2,12.0,0.9985666783643373,1
TATAELXSI,20190627,720.0,P,400,44,56985222,845.45,822.1,1490.4,546.15,353.10000000000014,54.572326804281964,736.3053463914362,1009.166980412846,359262435,1.6,61678.08999999985,0.08607742083276124,4,18.6,1.0006500171808492,1
TATAELXSI,20190627,700.0,P,400,44,56985222,845.45,822.1,1490.4,546.15,353.10000000000014,54.572326804281964,736.3053463914362,1009.166980412846,359262426,0.8,61678.08999999985,0.04303871041638062,4,18.6,1.0006500171808492,1
TATAELXSI,20190530,740.0,P,400,16,56985222,845.45,822.1,1490.4,425.9000000000001,257.95000000000005,48.74467329466044,747.9606534106791,991.6840198839814,359261819,0.3,61678.08999999985,0.0443836701168925,4,6.75,0.9986325776300815,1
TATAGLOBA,20190530,170.0,P,2250,16,76814483,199.85,177.05,328.75,75.35,44.150000000000034,6.43453604568843,186.98092790862313,219.15360813706528,359263152,1.45,82228.46999999881,0.9051096445063501,3,1.6,0.9987416766966623,1
TATAGLOBA,20190530,165.0,P,2250,16,76814483,199.85,177.05,328.75,75.35,44.150000000000034,6.43453604568843,186.98092790862313,219.15360813706528,359263147,0.9,82228.46999999881,0.5617921931418726,3,1.6,0.9987416766966623,1
TATAGLOBA,20190530,160.0,P,2250,16,76814483,199.85,177.05,328.75,75.35,44.150000000000034,6.43453604568843,186.98092790862313,219.15360813706528,359263137,0.6,82228.46999999881,0.3745281287612483,3,1.6,0.9987416766966623,1
TATAMOTOR,20190627,130.0,P,2000,44,94127580,180.75,131.0,443.45,117.4,88.15,22.05110534073471,136.64778931853058,246.90331602220414,360364188,0.6,67716.4299999997,0.14700340012823324,4,4.1,1.004523234209594,1
TATAMOTOR,20190530,130.0,P,2000,16,94127580,180.75,131.0,443.45,99.25000000000003,71.65,20.307206120196913,140.13558775960618,241.67161836059074,360363844,0.8,67716.4299999997,0.5390124671368554,4,1.5,1.0106483758816036,1
TATAMOTOR,20190530,120.0,P,2000,16,94127580,180.75,131.0,443.45,99.25000000000003,71.65,20.307206120196913,140.13558775960618,241.67161836059074,360363830,0.3,67716.4299999997,0.20212967517632072,4,1.5,1.0106483758816036,1
TATAMTRDV,20190627,65.0,P,3800,44,94127589,85.25,72.4,261.85,71.10000000000002,44.10000000000002,9.891956453054968,65.46608709389007,114.9258693591649,359379691,0.55,62349.24000000022,0.27807075114307633,4,2.0,1.0111663677930045,1
TATAMTRDV,20190627,62.5,P,3800,44,94127589,85.25,72.4,261.85,71.10000000000002,44.10000000000002,9.891956453054968,65.46608709389007,114.9258693591649,359379681,0.35,62349.24000000022,0.17695411436377584,4,2.0,1.0111663677930045,1
TATAMTRDV,20190627,60.0,P,3800,44,94127589,85.25,72.4,261.85,71.10000000000002,44.10000000000002,9.891956453054968,65.46608709389007,114.9258693591649,359379672,0.25,62349.24000000022,0.1263957959741256,4,2.0,1.0111663677930045,1
TORNTPOWE,20190530,210.0,P,3000,16,56986853,246.4,211.9,307.35,77.15000000000003,64.49999999999997,5.33871463134438,235.72257073731126,262.41614389403315,355563297,0.55,135913.99000000022,0.2769444484706831,2,2.0,1.0070707217115749,1
TORNTPOWE,20190530,205.0,P,3000,16,56986853,246.4,211.9,307.35,77.15000000000003,64.49999999999997,5.33871463134438,235.72257073731126,262.41614389403315,359193890,0.35,135913.99000000022,0.1762373762995256,2,2.0,1.0070707217115749,1
TORNTPOWE,20190530,200.0,P,3000,16,56986853,246.4,211.9,307.35,77.15000000000003,64.49999999999997,5.33871463134438,235.72257073731126,262.41614389403315,355563288,0.2,135913.99000000022,0.10070707217115751,2,2.0,1.0070707217115749,1
TV18BRDCS,20190627,22.0,P,13000,44,56985560,27.7,26.95,70.8,21.65,21.75,2.8461814711894515,22.007637057621096,36.238544413568356,359219720,0.25,81266.95999999903,0.33174893305628256,4,0.75,0.9952467991688478,1
TV18BRDCS,20190627,21.0,P,13000,44,56985560,27.7,26.95,70.8,21.65,21.75,2.8461814711894515,22.007637057621096,36.238544413568356,359219714,0.15,81266.95999999903,0.19904935983376953,4,0.75,0.9952467991688478,1
TV18BRDCS,20190530,21.0,P,13000,16,56985560,27.7,26.95,70.8,16.700000000000003,14.600000000000001,2.8461814711894515,22.007637057621096,36.238544413568356,355580696,0.05,81266.95999999903,0.18246191318095542,4,0.25,0.9123095659047772,1
ULTRACEMC,20190530,3250.0,P,200,16,56983383,4338.45,3262.15,4686.0,889.1500000000001,767.5,241.62857883222617,3855.1928423355475,5063.335736496679,359201505,0.95,159607.59999999963,0.027156444931193815,1,35.0,1.0005006027281933,1
ULTRACEMC,20190530,3200.0,P,200,16,56983383,4338.45,3262.15,4686.0,889.1500000000001,767.5,241.62857883222617,3855.1928423355475,5063.335736496679,355587603,0.95,159607.59999999963,0.027156444931193815,1,35.0,1.0005006027281933,1
UNIONBANK,20190530,60.0,P,7000,16,56983358,75.85,61.25,180.85,46.400000000000006,23.349999999999994,6.214756796523137,63.42048640695372,94.49427038956941,355555051,0.15,101804.41000000015,0.23528573074584846,2,0.65,1.019571499898677,1
UNIONBANK,20190530,57.5,P,7000,16,56983358,75.85,61.25,180.85,46.400000000000006,23.349999999999994,6.214756796523137,63.42048640695372,94.49427038956941,355555041,0.1,101804.41000000015,0.15685715383056567,2,0.65,1.019571499898677,1
UNIONBANK,20190530,52.5,P,7000,16,56983358,75.85,61.25,180.85,46.400000000000006,23.349999999999994,6.214756796523137,63.42048640695372,94.49427038956941,355555026,0.05,101804.41000000015,0.07842857691528284,2,0.65,1.019571499898677,1
VGUARD,20190530,155.0,P,3000,16,245502600,205.65,159.4,254.9,50.85000000000002,44.900000000000006,6.777008153025418,192.09598369394917,225.98102445907625,355557688,0.35,114762.62999999896,0.20871885734929757,2,1.7,1.0137773071251597,1
VOLTAS,20190530,470.0,P,1000,16,56983785,572.2,472.25,675.3,149.70000000000005,116.70000000000005,17.839055398392734,536.5218892032145,625.7171661951783,359500974,1.5,104251.90000000037,0.3282314279164205,2,4.55,0.9956353313464754,1
VOLTAS,20190530,460.0,P,1000,16,56983785,572.2,472.25,675.3,149.70000000000005,116.70000000000005,17.839055398392734,536.5218892032145,625.7171661951783,359500964,1.1,104251.90000000037,0.2407030471387084,2,4.55,0.9956353313464754,1
VOLTAS,20190530,400.0,P,1000,16,56983785,572.2,472.25,675.3,149.70000000000005,116.70000000000005,17.839055398392734,536.5218892032145,625.7171661951783,359500918,2.5,104251.90000000037,0.5470523798607009,2,4.55,0.9956353313464754,2
WOCKPHARM,20190530,300.0,P,900,16,56983303,358.6,349.15,1012.0,285.4,288.0,26.66983585678962,305.26032828642076,438.6095075703689,355581320,3.0,339744.02999999933,0.1812945763903493,4,16.55,1.0001417464200935,1
WOCKPHARM,20190530,290.0,P,900,16,56983303,358.6,349.15,1012.0,285.4,288.0,26.66983585678962,305.26032828642076,438.6095075703689,359203099,3.05,339744.02999999933,0.18431615266352175,4,16.55,1.0001417464200935,1
WOCKPHARM,20190530,280.0,P,900,16,56983303,358.6,349.15,1012.0,285.4,288.0,26.66983585678962,305.26032828642076,438.6095075703689,355581314,3.05,339744.02999999933,0.18431615266352175,4,16.55,1.0001417464200935,1
ACC,20190530,1860.0,C,400,16,44652144,1583.0,1256.0,1857.45,292.45000000000005,315.79999999999995,53.51710638663358,1475.9657872267328,1743.5513191599007,355720317,0.1,115070.55999999866,0.007929917087394123,2,12.6,0.9991695530116594,1
ACC,20190530,1880.0,C,400,16,44652144,1583.0,1256.0,1857.45,292.45000000000005,315.79999999999995,53.51710638663358,1475.9657872267328,1743.5513191599007,355720327,0.05,115070.55999999866,0.0039649585436970615,2,12.6,0.9991695530116594,1
ACC,20190530,1900.0,C,400,16,44652144,1583.0,1256.0,1857.45,292.45000000000005,315.79999999999995,53.51710638663358,1475.9657872267328,1743.5513191599007,355949805,0.05,115070.55999999866,0.0039649585436970615,2,12.6,0.9991695530116594,2
ADANIENT,20190530,180.0,C,4000,16,56986798,117.6,72.025,179.5,44.0,73.77499999999999,10.358881545455116,96.88223690908976,148.67664463636535,359177612,0.55,181046.1099999994,0.27720838630556693,3,2.0,1.008030495656607,1
ADANIENT,20190530,185.0,C,4000,16,56986798,117.6,72.025,179.5,44.0,73.77499999999999,10.358881545455116,96.88223690908976,148.67664463636535,359177623,0.55,181046.1099999994,0.27720838630556693,3,2.0,1.008030495656607,1
ADANIENT,20190530,190.0,C,4000,16,56986798,117.6,72.025,179.5,44.0,73.77499999999999,10.358881545455116,96.88223690908976,148.67664463636535,359177629,0.45,181046.1099999994,0.2268068615227366,3,2.0,1.008030495656607,1
ADANIPOWE,20190530,60.0,C,20000,16,70299711,38.45,15.15,58.35,19.35,27.45,5.430889134083261,27.58822173183348,54.742667402249786,355563692,0.2,311296.19999999925,0.2931291805039709,1,0.7,1.025952131763898,1
ADANIPOWE,20190530,62.5,C,20000,16,70299711,38.45,15.15,58.35,19.35,27.45,5.430889134083261,27.58822173183348,54.742667402249786,355563703,0.1,311296.19999999925,0.14656459025198545,1,0.7,1.025952131763898,1
APOLLOHOS,20190627,1400.0,C,500,44,78607402,1172.3,910.1,1387.2,304.10000000000014,324.05000000000007,69.86137519758198,1032.577249604836,1381.884125592746,359209007,2.95,105726.36999999918,0.11573078177701127,2,25.5,1.0003847238351822,1
APOLLOHOS,20190627,1420.0,C,500,44,78607402,1172.3,910.1,1387.2,304.10000000000014,324.05000000000007,69.86137519758198,1032.577249604836,1381.884125592746,359209012,2.15,105726.36999999918,0.08434616299002515,2,25.5,1.0003847238351822,1
APOLLOHOS,20190627,1440.0,C,500,44,78607402,1172.3,910.1,1387.2,304.10000000000014,324.05000000000007,69.86137519758198,1032.577249604836,1381.884125592746,359209022,1.55,105726.36999999918,0.06080769889978557,2,25.5,1.0003847238351822,1
ASIANPAIN,20190530,1540.0,C,600,16,132214022,1332.5,1090.1,1529.8,198.0999999999999,219.85000000000014,53.61774322823467,1225.2645135435307,1493.353229684704,355572847,2.0,145258.12999999896,0.18845760991140528,1,10.6,0.9988253325304479,1
ASIANPAIN,20190530,1560.0,C,600,16,132214022,1332.5,1090.1,1529.8,198.0999999999999,219.85000000000014,53.61774322823467,1225.2645135435307,1493.353229684704,355572852,2.0,145258.12999999896,0.18845760991140528,1,10.6,0.9988253325304479,1
ASIANPAIN,20190530,1580.0,C,600,16,132214022,1332.5,1090.1,1529.8,198.0999999999999,219.85000000000014,53.61774322823467,1225.2645135435307,1493.353229684704,355572862,1.25,145258.12999999896,0.1177860061946283,1,10.6,0.9988253325304479,1
BAJAJFINS,20190530,8500.0,C,125,16,56987991,7347.35,4500.0,7745.95,1676.0,1238.8500000000004,359.9311293352985,6627.487741329403,8427.143388005896,355582332,14.65,167558.08999999985,0.2493188518978704,1,58.75,0.9998281603412892,1
BAJAJFINS,20190530,8600.0,C,125,16,56987991,7347.35,4500.0,7745.95,1676.0,1238.8500000000004,359.9311293352985,6627.487741329403,8427.143388005896,359215031,0.3,167558.08999999985,0.005105505499615093,1,58.75,0.9998281603412892,1
BAJAJFINS,20190530,8700.0,C,125,16,56987991,7347.35,4500.0,7745.95,1676.0,1238.8500000000004,359.9311293352985,6627.487741329403,8427.143388005896,359215037,0.15,167558.08999999985,0.0025527527498075465,1,58.75,0.9998281603412892,1
BAJFINANC,20190530,3350.0,C,250,16,247227232,2931.85,1511.55,3164.95,869.25,515.6500000000001,126.01797683277597,2679.814046334448,3309.903930498328,359224140,16.2,132508.15000000037,0.6972448487130772,2,23.25,1.000675477319694,1
BAJFINANC,20190530,3400.0,C,250,16,247227232,2931.85,1511.55,3164.95,869.25,515.6500000000001,126.01797683277597,2679.814046334448,3309.903930498328,355567039,11.1,132508.15000000037,0.4777418407848862,2,23.25,1.000675477319694,1
BAJFINANC,20190530,3500.0,C,250,16,247227232,2931.85,1511.55,3164.95,869.25,515.6500000000001,126.01797683277597,2679.814046334448,3309.903930498328,355567047,6.25,132508.15000000037,0.26899878422572426,2,23.25,1.000675477319694,2
BANKNIFTY,20190530,31500.0,C,20,16,56994300,28660.0,23605.5,30652.0,3513.5,3302.0,915.3734622613451,26829.25307547731,31406.120386784034,358793274,154.45,78704.0700000003,0.8953515682225801,2,172.5,0.9999879929970547,1
BANKNIFTY,20190523,31000.0,C,20,9,56994300,28660.0,23605.5,30652.0,2638.5,2561.5,506.90917304998595,27646.18165390003,30180.727519149958,358136133,122.4,78704.0700000003,1.2614341291371545,2,122.45,1.2619494208565731,1
BANKNIFTY,20190523,31400.0,C,20,9,56994300,28660.0,23605.5,30652.0,2638.5,2561.5,506.90917304998595,27646.18165390003,30180.727519149958,358136167,86.0,78704.0700000003,0.886301757400288,2,97.05,1.0001812273918367,2
BERGEPAIN,20190627,350.0,C,2200,44,179252695,299.5,232.3,349.25,87.35000000000002,82.85000000000002,12.799430887132601,273.9011382257348,337.8982926613978,359199599,0.25,120841.79999999888,0.037755975167533436,2,6.6,0.9967577444228827,1
BERGEPAIN,20190627,355.0,C,2200,44,179252695,299.5,232.3,349.25,87.35000000000002,82.85000000000002,12.799430887132601,273.9011382257348,337.8982926613978,359199604,0.15,120841.79999999888,0.022653585100520065,2,6.6,0.9967577444228827,1
BERGEPAIN,20190530,350.0,C,2200,16,179252695,299.5,232.3,349.25,67.75,67.85000000000002,11.36079763520558,276.77840472958883,333.58239290561676,355556508,0.4,120841.79999999888,0.16612629073714713,2,2.4,0.9967577444228828,1
BHARATFIN,20190627,1240.0,C,500,44,77953834,853.75,824.2,1233.95,385.29999999999995,236.69999999999993,86.55941563436971,680.6311687312606,1113.428246903109,359225882,0.65,79337.71999999881,0.03398160077290813,3,19.15,1.0011502381556776,3
BHARATFIN,20190627,1260.0,C,500,44,77953834,853.75,824.2,1233.95,385.29999999999995,236.69999999999993,86.55941563436971,680.6311687312606,1113.428246903109,359225891,0.5,79337.71999999881,0.026139692902237013,3,19.15,1.0011502381556776,3
BHARATFIN,20190627,1280.0,C,500,44,77953834,853.75,824.2,1233.95,385.29999999999995,236.69999999999993,86.55941563436971,680.6311687312606,1113.428246903109,359225897,0.35,79337.71999999881,0.018297785031565907,3,19.15,1.0011502381556776,3
BIOCON,20190530,720.0,C,900,16,56987974,525.2,385.5,718.0,139.10000000000002,132.04999999999995,39.16067474791542,446.8786505041692,642.6820242437464,355583230,0.45,493104.9199999999,0.01873650439342605,3,24.0,0.9992802343160561,3
