2019-07-26 13:55:24,451 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:26,479 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:26,860 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:28,856 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:49,367 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:52,157 ib_insync.wrapper ERROR Error 200, reqId 1149567: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190830', strike=101.0, right='C', exchange='SMART')
2019-07-26 13:55:52,160 ib_insync.wrapper ERROR Error 200, reqId 1149569: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190830', strike=78.0, right='P', exchange='SMART')
2019-07-26 13:55:52,185 ib_insync.wrapper ERROR Error 200, reqId 1149571: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190906', strike=78.5, right='P', exchange='SMART')
2019-07-26 13:55:52,187 ib_insync.wrapper ERROR Error 200, reqId 1149572: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190906', strike=79.0, right='P', exchange='SMART')
2019-07-26 13:55:52,187 ib_insync.wrapper ERROR Error 200, reqId 1149573: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190906', strike=78.0, right='P', exchange='SMART')
2019-07-26 13:55:52,193 ib_insync.wrapper ERROR Error 200, reqId 1149574: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190906', strike=101.0, right='C', exchange='SMART')
2019-07-26 13:55:52,195 ib_insync.wrapper ERROR Error 200, reqId 1149575: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190906', strike=79.5, right='P', exchange='SMART')
2019-07-26 13:55:52,196 ib_insync.wrapper ERROR Error 200, reqId 1149577: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190920', strike=79.0, right='P', exchange='SMART')
2019-07-26 13:55:52,197 ib_insync.wrapper ERROR Error 200, reqId 1149576: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190920', strike=78.5, right='P', exchange='SMART')
2019-07-26 13:55:52,197 ib_insync.wrapper ERROR Error 200, reqId 1149578: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190920', strike=78.0, right='P', exchange='SMART')
2019-07-26 13:55:52,198 ib_insync.wrapper ERROR Error 200, reqId 1149580: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190920', strike=77.0, right='P', exchange='SMART')
2019-07-26 13:55:52,268 ib_insync.wrapper ERROR Error 200, reqId 1149595: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190809', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,205 ib_insync.wrapper ERROR Error 200, reqId 1149598: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190816', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,211 ib_insync.wrapper ERROR Error 200, reqId 1149603: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190823', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,212 ib_insync.wrapper ERROR Error 200, reqId 1149608: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190830', strike=157.5, right='P', exchange='SMART')
2019-07-26 13:55:54,232 ib_insync.wrapper ERROR Error 200, reqId 1149609: No security definition has been found for the request, contract: Option(symbol='ACN', lastTradeDateOrContractMonth='20190830', strike=162.5, right='P', exchange='SMART')
